intron	cluster	itype	ctype	gene_name	gene_id	Artery - Aorta	Brain - Cortex	Brain - Nucleus accumbens (basal ganglia)	Esophagus - Muscularis	Adipose - Visceral (omentum)	Adrenal gland	Artery - Coronary	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar hemisphere	Brain - Cerebellum	Brain - Hypothalamus	Brain - Putamen (basal ganglia)	Brain - Spinalcord (cervical c-1)	Brain - Substantia nigra	Cells - Cultured fibroblasts	Esophagus - Gastroesophageal junction	Esophagus - Mucosa	Heart - Atrial appendage	Heart - Left ventricle	Kidney - Cortex	Lung	Minor salivary gland	Ovary	Pancreas	Pituitary	Prostate	Small intestine - Terminal ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Adipose - Subcutaneous	Artery - Tibial	Brain - Frontal cortex (BA9)	Brain - Hippocampus	Breast - Mammary tissue	Cells - EBV-transformed lymphocytes	Colon - Sigmoid	Colon - Transverse	Liver	Muscle - Skeletal	Nerve - Tibial	Skin - Not sun exposed (suprapubic)	Skin - Sun exposed (lower leg)	Whole blood	Cluster	pattern
chr10:101037431:101037507:clu_23586_+	chr10:clu_23586_+	UP	PR,UP	SFXN3	ENSG00000107819.13	-0.85361447699802084	-1.2715406152896489	-1.62806997275479	0.022769935377264048	-0.027506995434356897	0.077852726788475227	-0.81655536713962051	-1.4279794449687873	-1.493018338409523	-1.0669212964727643	-0.017483278845830914	0.33652825377992673	-1.2958923722029327	-0.83759875076655854	-0.68297503047518238	-0.6247684589762057	-1.1948988354975338	0.098633438329502165	0.73845603000899462	0.076616989198041177	-0.63263230351124367	-0.052847163506554204	0.78269491477250286	1.4952573331842576	-0.08652688540456431	0.19598247019673129	1.4462834907170867	-0.066936579847916289	2.0638247447881732	0.33514796014557813	0.59157506848800334	1.3783435634039161	-0.17516075949908913	-0.72329448381556005	0.18291715997968219	0.040026978181663314	-0.50956939108778665	-1.5778179988255565	-1.2447496237506859	0.41016480234358094	1.4667613019647756	-0.17592306035036975	0.29993552154975545	2.5781765448122518	2.1091590595477707	0.37839136915529131	0.95481898631889239	0.21369761255428738	0.21026522824467014	3	skin/digestive system
chr10:101782597:101783272:clu_24507_-	chr10:clu_24507_-	UP	PR,UP	NPM3	ENSG00000107833.10	0.2719657769977088	1.5501996229137149	1.189549691680799	0.78164778622522746	-0.40362341815488062	-0.77927355981133772	-0.29267269260836926	2.6944918434663658	1.960967489467714	1.398792684404099	-0.32728221266516017	0.04326190130626887	0.78213102952128644	1.5816516302276442	-0.062864621610840887	1.3300491430430108	-0.60738942816910002	0.38484680647847092	-0.75900692049983354	0.28238369806055058	0.4194846647170849	-1.0418066271435444	-0.073009905365551186	-0.71525644237294672	-0.51299686006031731	-1.4146583657961065	-0.79766741740617531	-0.36396343056201719	-0.72003732342412663	-1.0157334797216517	-0.45177549487344854	-0.35513027779402062	-0.71606527960013633	-0.31787713634584602	-0.71787505011670494	-0.26635235204545776	0.20706523603272073	1.4707846739389701	2.6328914371607683	-0.69656387871043213	-1.1383138741750167	-0.060456078316639128	-0.78321474813320291	-1.2245984757231998	0.29312871914396538	-0.091449691933086844	-0.66511389520980357	-0.69186881693700875	-1.2113960795004066	1	brain
chr10:101828696:101828818:clu_24514_-	chr10:clu_24514_-	UP	PR,UP	KCNIP2	ENSG00000120049.18	0.39248860557410398	2.4857996052204707	0.9545894403737234	-0.31310729844718971	-1.2271438459031174	-0.48883110045829492	-1.0338505390064132	0.99003305483030857	1.4896473356569098	0.94943353050113766	0.59580976659655949	1.0337811850744716	-0.26408157630290097	0.67445913043571137	-0.33696176216414081	-0.5068780384072461	-0.79592074789608824	-0.17111871401867731	0.6035269477364118	-1.4696833525565796	-1.3936527461823378	-0.73680341114161274	0.30361424179835445	-0.39872872216421851	-0.9277337392770878	0.019330872337906632	-0.56876950150471361	-0.49928740959530621	-0.022539062994443623	0.14177720399781479	0.25716297912164443	1.1332960439341828	-0.87834520239335434	-0.2850938720838877	-0.37699074302832947	-1.1407558340037718	1.1862959777904765	2.2908547584496097	1.7275680455245059	-1.1026808308096325	-0.94128640187365098	0.4159691456980194	-0.16704327139341119	1.7998175940007319	-1.578077017470761	-0.60660001642795469	-0.84732391142680885	-1.0703023687083018	0.70433557298718186	1	brain
chr10:102727157:102727674:clu_23619_+	chr10:clu_23619_+	UP	PR,UP	SFXN2	ENSG00000156398.12	0.096622643367598043	-0.45083995597062443	-0.97643560158997345	-0.70220419720311433	-0.33932861501721973	-0.84709650494694577	0.72831112596652881	1.0862223960534456	0.86963205775609842	-0.93319575730085025	1.5415243503064198	1.5176998704155944	-0.67009282099997081	1.3000393040477045	2.4675370300670463	2.2748770490075887	-1.3676539778436843	-0.73456304353819835	0.97621548091901211	-0.72937443050911543	1.4690055594709481	-1.6145211165084601	-0.5749324256367202	-1.2519201219672749	-0.0072680482082658404	-0.71821127984507183	0.17985816068192775	-0.87664735611879074	0.0016985137130337571	1.2266138672131892	-0.92687223496473725	-0.86558298916984289	-1.2592465550276191	-0.36833682320105871	0.23612127358814677	-1.1744968045232358	0.4992415076458106	-0.3285177166729385	-0.095117729060275796	-0.56532904708425358	0.80471292025387087	-0.007795099453545889	-0.6122667068811346	-0.38722378819292708	0.77775504897548009	-0.29151770215320116	0.54817810559899294	-0.58473190056057145	1.6594540851011874	2	cerebellum
chr10:102727791:102728430:clu_23619_+	chr10:clu_23619_+	UP	PR,UP	SFXN2	ENSG00000156398.12	-0.45131786130897023	-0.1498076964713056	-1.285036940989015	-0.49689219474668073	0.50150905049578631	-0.13738763630393505	0.23394949280796007	1.4764489415583519	1.8159717402305344	-0.041384743464641646	1.2446183276834109	1.0161488298933061	0.22624025134010908	0.16344544592106997	1.4612028022472474	2.7196215036403935	-1.4686679560412088	0.23692516364778607	-0.15941490211633028	0.93798337180519065	1.1491295761378189	-1.7369462543338623	-0.45401974161655434	-1.3504576741694294	-0.66508840465890917	-1.4441605333466145	0.060550092448882493	-0.94072573219667455	0.075415341516562748	1.7779743812687916	-1.0049550088029409	-0.7596435994340599	-1.0712675387725366	-0.85988128616146331	-0.73974556291275417	0.3180442411808026	-0.83152287654486778	0.055598442949861458	1.5704899866066515	-0.75930646564524695	0.09704572246502087	0.29387667385239008	-0.12514534013171616	-0.85562593785827923	1.1506222549875118	-0.97111696238640921	-0.11466934622581852	-0.48081075249930855	0.77218731445409083	1	brain
chr10:102728529:102729722:clu_23620_+	chr10:clu_23620_+	UP	PR,UP	SFXN2	ENSG00000156398.12	0.027730976977909688	0.84654123707149742	2.4549206259567558	0.28218337337428767	-0.65967035462816748	-0.56343690371521649	0.078050585215467039	1.0763854524999372	0.40125322118273776	1.3332214213064106	2.5389797949843009	1.7516687593140379	1.5306393568632293	0.75270192318912033	0.037888376797973876	0.068315677915815873	-0.71936518631503732	0.090384027525106825	-0.7569160933745096	0.95295836709496706	0.519054717899046	-1.5224762969396206	-0.72989269691447167	-1.0826988504918567	1.0123666323267504	-1.2871617834992546	0.066435881247608047	-0.78875156034080707	-1.0054210368854757	-0.98949318718152945	-1.1010937022514085	0.48656762363213557	-0.83856429646947439	0.32914071368682274	-0.10221834017395807	-0.77974568391329102	-0.10780053802314224	1.0665788979231565	0.26561091291409844	-0.70457305868443465	-1.2014238162404114	-0.16519094062239786	-0.93969979918981938	-1.3187332397312599	1.7134460583950744	-0.13927689989445693	-0.62598362616538117	-0.61675455733608531	-0.93668216631278456	2	cerebellum
chr10:102729808:102732858:clu_23620_+	chr10:clu_23620_+	UP	PR,UP	SFXN2	ENSG00000156398.12	-0.25061891684433985	0.83162774675216555	2.512542680350208	-0.027985248828834419	-0.79136728873656359	-0.19186849295777614	-0.2229153414549202	-0.20783396327678874	0.37016939445474434	1.2034921159306726	1.7675420632950549	2.2776218257901824	1.4455916328601885	1.9881081085456831	-0.30555423543910754	-0.055846264878870969	-0.25160180924453956	0.088123751654100163	-1.1693560577654001	0.58040793976494454	0.20265188698342174	-1.2966652291432144	-0.57478647769480551	-1.0737527835625018	1.5752408633415576	-1.2962212969265154	-0.044483703272337916	-0.64399392490814455	-0.92686895089561117	-0.6502879322940387	-0.81445706854955302	1.0846282867875636	-1.0781143192670193	0.42988114676068373	-0.25255137138564132	-0.33224727488625616	-0.13704154006357766	1.860295524764171	-0.12077523543945304	-0.65916433819118525	-1.2377700062696677	-0.45590559736713571	-0.9899960194593771	-1.3388314298985315	0.84453038411202785	-0.56476377346692508	-0.53163104751165668	-0.18138043815990321	-0.38581797410717511	2	cerebellum
chr10:103100019:103100662:clu_24532_-	chr10:clu_24532_-	UP	PR,UP	NT5C2	ENSG00000076685.18	2.3003324428888718	-0.50498592504119333	-0.5384977368320748	0.50776239392174749	0.48961501983557632	-0.30625547522701052	-1.0797001143667804	-0.33818255929186958	-0.14029736038266263	-1.1407371589791457	-0.88393445366368506	-0.6966922505393609	-1.1380435703123108	-1.1546443476348194	-1.149463224350044	-0.56459564507912552	0.20578865383093004	-0.1858008543478358	0.66595699976400913	-1.0408333489346688	0.22487352134353986	-1.1317903156515614	0.55398758183065366	-0.86041938988459377	-0.020095719182052527	0.16598658972412064	-0.33999398556727606	-0.83274868383108325	1.3623524619110507	0.66112890585898054	-0.39723928633840588	2.1712502820219983	0.17608583132019756	-0.72110507515128042	0.095351264907018007	2.0075495655700695	0.18606194143521573	-1.1346429888021221	-1.0519256773743879	0.31867460746820025	2.0301407238708959	0.76716236423692341	-1.1528738456017722	0.00065072326805309586	0.41307961258654224	-0.41052775256785595	2.7103072187584973	0.13474502253669216	0.76718301604519168	3	skin/digestive system
chr10:103100019:103100751:clu_24532_-	chr10:clu_24532_-	UP	PR,UP	NT5C2	ENSG00000076685.18	1.3066119720338358	-0.92073815720530272	-0.71141816799209279	1.0349754431254945	-0.33826648574688006	-1.3612070490655495	0.67225688999937683	-0.60140681183879441	-0.86380576903592254	-0.11567166766749498	0.093637729233857617	-0.017738030061664939	-1.4182708740077086	-0.63766695982486821	-1.2744582051272024	-0.7950042338254566	-0.78311136051119701	0.93597211171754036	-0.36767657744210003	0.43988901638195288	1.2539461761613298	-0.44355313750071479	1.9088053238381624	-0.55196214604997929	-0.13438326931350755	-0.066856557111087817	-1.5175795706644781	-0.7861340026831859	0.25289161600776339	-0.21939656885280992	-0.39987616793948783	-2.2496192830230486	-1.1083079804761173	1.6559432721312697	-0.2661251565426746	0.56657524186323716	1.5447935347261634	-0.50268490527046483	-1.2573026025958984	0.80000890554976356	0.085725949620672662	0.77378687557371273	0.39901454328021246	0.76198476308742102	2.6550821973429035	1.2585360303838216	0.24983483473686496	0.5865770026276822	0.47337226795265736	5	skeletal muscle/heart and arteries
chr10:103100943:103101044:clu_24532_-	chr10:clu_24532_-	UP	PR,UP	NT5C2	ENSG00000076685.18	1.4967200842450858	-0.6386361420650889	-0.94824329682256947	0.91629021388059739	-0.3345405595832962	-1.2538938255594765	0.70110946727370205	-0.73786828191041409	-0.76779257926332656	-0.62323906827155084	0.44285430121740604	0.17719931317084753	-1.2805262579271386	-0.82337137233332069	-1.2500011829589417	-1.077674208499775	-1.22224013677997	1.224416348419477	-0.03911908765080508	0.38777202901642066	1.1382829819730302	-0.68957304919977835	1.5182508168205495	-0.38855305451582339	-0.60379776554016751	-0.026781076196918014	-1.178691845511836	-0.36018793873297039	-0.028412735730017093	-0.32992982197293103	-0.0040185524860099292	-2.2709734146397467	-1.0438960118326364	1.0714836643190933	-0.040307957512608447	0.79551418975799737	1.2182819379474998	-0.67410016087886404	-1.0365554086715034	0.54712306763783225	-0.3450786016158523	1.1943219322470104	0.30204427488339519	1.5601037167067753	2.8137824925836306	0.97586888229799384	0.37294429646923294	0.88293711122789131	0.28070227256787561	5	skeletal muscle/heart and arteries
chr10:103398528:103399646:clu_23624_+	chr10:clu_23624_+	UP	PR,UP	PDCD11	ENSG00000148843.13	-0.48974930510318604	-0.090719670804430247	1.0758725098896347	0.088442902213872979	0.04241712718448265	-0.51756291507611274	0.25896146031737904	2.8184520576456316	0.99446622273057239	0.14644617151414607	0.16634605208488976	0.024499520885382202	1.7355743468438749	1.5762343916596389	0.89310309342065985	1.2434751260232502	-1.5834305200059871	-0.07765555186250378	-0.37882007772591464	-0.65784578433714747	1.9735662029855219	-0.18644262535944253	-1.0289583230373238	-0.41665380445993749	-0.19018250758836333	-0.17889695972904038	-0.80653090919188364	-0.013818106964591733	-0.71903342910322798	-1.1025258405155867	-0.37955492546175407	0.57296755883222172	-0.33460142798403075	-0.92354894912531105	-0.80064496924301376	-0.33647326520904869	-0.35748888258683381	1.1882035861242737	2.4408972835932015	-0.3489048439924744	-1.0055273694845248	0.22367991759535441	0.52388654194411199	0.54807450324696738	-1.26050507670649	-1.2962787256346251	-1.3438940986436698	-1.4633068866517156	-0.24601082514688996	1	brain
chr10:103399830:103400396:clu_23624_+	chr10:clu_23624_+	UP	PR,UP	PDCD11	ENSG00000148843.13	-0.55636107373547705	0.38776324210917767	-0.38013817083405949	0.36819177369219269	-0.75880699077808389	-0.71004938608199331	-1.106338950874403	2.2582033276429825	1.1746641211276476	1.5727899050134329	-0.43819372367302178	-0.048368485724873976	-0.5873408995137791	1.0627371354022042	0.047308412794518744	2.7348583625830916	-0.70199010201850265	1.0698179925880322	-0.25669859869861344	-0.52222122502389445	0.31129598786192625	1.3547928061426127	-0.59814566462211383	1.0946893997506693	-0.50295227356395211	-0.23536827090659032	0.67867142361294952	-0.01411332071111116	0.12600486225475865	-0.91165021982050165	1.1621371085741439	-1.277734365338586	-0.013268949281175462	-0.74423387509025096	-0.423600898538885	0.055433846544087832	-0.47521810600035813	0.60364640520148172	0.92241917448608823	0.11874921765469773	-2.8390522323819249	-0.33688849840196006	-0.12044986563920367	0.87248303973988861	-1.9073767237354251	-0.28977211955144277	0.3049815041002753	-0.18410711477225739	-1.341198943564432	1	brain
chr10:103897719:103898292:clu_24544_-	chr10:clu_24544_-	UP	PR,UP	STN1	ENSG00000107960.10	-0.69338485701256025	-0.68022576803968082	-0.91191491745841136	-0.35495217630111936	0.37962566403312498	-0.35226433209271429	0.32285851070698857	0.50377236175333262	-0.39224450389134491	-0.74161955920200429	-0.88934778622180877	-0.5111861931864401	-0.098776927348249624	-1.0671332416803316	-0.019854722194095755	-0.02821232225479281	0.3029303569985376	-0.5718934781825572	0.17844678319846219	-1.0077130396298373	-1.6573045195745748	0.14630361085594903	-1.2329622414025534	0.59400547050175834	1.8177136775287139	2.5419795056801182	-0.040179909962406189	0.82914680690722775	0.51952889583517514	1.1433860268268212	0.27684076623217857	3.1742885703079686	1.0927043069055309	-0.12145078734031237	0.25761964160271023	-0.33960840158139582	-0.80349244801970665	-1.2772562729209835	-0.43423887489230462	0.20779864172311494	-1.097504117376165	0.50743810555213464	0.88081834971069906	1.5475604509321821	-2.1826687816387724	0.8950657782338568	-0.028258794504105768	-0.23646817265585515	-0.34771513546150784	6	testis
chr10:103898377:103898876:clu_24544_-	chr10:clu_24544_-	UP	PR,UP	STN1	ENSG00000107960.10	-0.77443308314733816	-0.47756462556851698	-1.0123882818158372	-0.038338547206950062	0.66753832454286499	-0.61282034336472524	0.24524828739716403	-0.71154242296563275	-0.7434227079281549	-0.7761819296328929	-0.15290072081920913	0.26460259675489134	-0.49101644866299515	-0.68628639443563944	-0.52578115232342715	-0.79731745580057578	1.1993588214161843	0.36924095348839869	0.37215145251082943	-1.3990155152981536	-1.1457405128172651	0.60829658172766876	-1.1394223479886356	1.1781451958191951	1.5828735992212362	1.6635532385366747	-0.31345504788139172	0.27336491338322016	1.6645845394975922	1.1274401145764059	-0.36082984237948701	3.0096927116767311	0.88002149547581709	0.86455192832051875	0.93930931576284782	0.2153485341966952	-0.50674167488319843	-1.4782704809360825	-0.86782197774954306	0.83277401015700292	-0.88883817066324033	0.1927917760643339	0.66274911502776845	-0.27739814408112445	-2.5268239509042134	0.85837314385166386	-0.49622563805063236	-0.17300462091375179	-0.29842861118708164	3	skin/digestive system
